customer_unique_id,recency_days,delivered_orders,monetary,total_orders,orders_per_month,avg_order_value,num_late_deliveries,avg_delivery_days,review_score,is_repurchase
0104d8ef04b9df2891e69bc0e2e6dca4,413,1.0,475.47,1,0.07263922518159806,475.47,0.0,21.0,4.0,0
0105f445969ca7b8fa2e354bec7a95bd,193,1.0,152.17,1,0.15544041450777202,152.17,0.0,3.0,4.0,0
010a81611c87c7e19c18f303e39973b2,225,1.0,185.03,1,0.13333333333333333,185.03,0.0,5.0,5.0,0
010d09c16c5fee11226ca7c5492892de,188,1.0,220.54,1,0.1595744680851064,220.54,0.0,41.0,5.0,0
011575986092c30523ecb71ff10cb473,43,2.0,214.9,2,0.5825242718446603,107.45,0.0,13.0,3.5,0
011575986092c30523ecb71ff10cb473,43,2.0,214.9,2,0.5825242718446603,107.45,0.0,13.0,3.5,0
011702c19fd5dec0000a8dbbb5b98809,179,1.0,150.29,1,0.16759776536312848,150.29,0.0,3.0,5.0,0
011784926e81122b1abd0210b5888c22,101,1.0,346.45,1,0.297029702970297,346.45,0.0,7.0,5.0,0
011785063c56f2c239064f603bf02a05,150,1.0,189.84,1,0.2,189.84,0.0,11.0,5.0,0
011875f0176909c5cf0b14a9138bb691,439,1.0,4016.91,1,0.0683371298405467,4016.91,0.0,5.0,5.0,0
011b4adcd54683b480c4d841250a987f,105,2.0,236.3,2,0.2127659574468085,118.15,0.0,12.5,4.5,0
011b4adcd54683b480c4d841250a987f,105,2.0,236.3,2,0.2127659574468085,118.15,0.0,12.5,4.5,0
011fd4914a2d19b2a0e50c29cea5c6a2,390,1.0,261.9,1,0.07692307692307693,261.9,0.0,8.0,4.0,0
012452d40dafae4df401bced74cdb490,17,2.0,495.33,2,0.1729106628242075,247.665,0.0,9.0,4.5,0
012452d40dafae4df401bced74cdb490,17,2.0,495.33,2,0.1729106628242075,247.665,0.0,9.0,4.5,0
012755131a5b785b0ae3291c339a9051,68,1.0,378.2,1,0.4411764705882353,378.2,0.0,4.0,4.0,0
0129d48dce554d95f641d01eaa88904a,77,1.0,1429.59,1,0.3896103896103896,1429.59,0.0,10.0,5.0,0
012a218df8995d3ec3bb221828360c86,24,1.0,74.41,1,1.25,74.41,0.0,7.0,4.0,1
012a218df8995d3ec3bb221828360c86,24,1.0,74.41,1,1.25,74.41,0.0,7.0,4.0,0
013341d7f8accddf42fc02f001ad341d,276,1.0,675.01,1,0.10869565217391305,675.01,0.0,16.0,5.0,0
0134417784b9f85470e635c063152a71,40,1.0,184.22,1,0.75,184.22,0.0,3.0,4.0,0
0137839e600d4edd0949a8ce7c171164,169,1.0,150.05,1,0.17751479289940827,150.05,0.0,16.0,4.0,0
0138dff42973f40e8f5225472526f278,31,1.0,167.76,1,0.9677419354838709,167.76,0.0,7.0,5.0,0
013a435769899074c568863694560449,65,1.0,1005.81,1,0.46153846153846156,1005.81,0.0,7.0,4.0,0
013f4353d26bb05dc6652f1269458d8d,184,2.0,356.39,2,0.3191489361702128,178.195,0.0,9.5,5.0,0
013f4353d26bb05dc6652f1269458d8d,184,2.0,356.39,2,0.3191489361702128,178.195,0.0,9.5,5.0,0
0143a04eabe01ceb3a9fe2dde984e2b0,1,1.0,194.79,1,30.0,194.79,0.0,19.0,5.0,0
01440d8dea55a5d0ed27d26c41044761,110,1.0,241.25,1,0.27272727272727276,241.25,0.0,13.0,5.0,0
014410afdd8e0393ec17e9d8488449e0,97,1.0,790.32,1,0.30927835051546393,790.32,0.0,14.0,4.0,0
014e4042a6b3ed0b1a6cd14c7639bb84,57,1.0,241.48,1,0.5263157894736842,241.48,0.0,9.0,5.0,0
0153b79c47a4953a7dad6fb93ab45a02,235,1.0,211.6,1,0.12765957446808512,211.6,0.0,8.0,5.0,0
015557c9912277312b9073947804a7ba,395,2.0,315.12,2,0.1382488479262673,157.56,0.0,12.5,5.0,0
015557c9912277312b9073947804a7ba,395,2.0,315.12,2,0.1382488479262673,157.56,0.0,12.5,5.0,0
